season,game_id,team,state,plays,rush_att
2025,2025_10_JAX_HOU,HOU,down 1-8,15,7
2025,2025_10_JAX_HOU,HOU,tied,3,0
2025,2025_10_JAX_HOU,HOU,up 1-8,1,1
2025,2025_10_JAX_HOU,JAX,down 1-8,3,1
2025,2025_10_JAX_HOU,JAX,tied,6,4
2025,2025_10_JAX_HOU,JAX,up 1-8,8,5
2025,2025_10_JAX_HOU,JAX,up 9+,39,17
2025,2025_10_LA_SF,LA,tied,10,4
2025,2025_10_LA_SF,LA,up 1-8,24,7
2025,2025_10_LA_SF,LA,up 9+,30,16
2025,2025_10_LA_SF,SF,down 9+,58,20
2025,2025_10_LA_SF,SF,down 1-8,3,1
2025,2025_10_LV_DEN,DEN,down 1-8,14,3
2025,2025_10_LV_DEN,DEN,tied,27,14
2025,2025_10_LV_DEN,DEN,up 1-8,14,8
2025,2025_10_LV_DEN,LV,down 1-8,14,7
2025,2025_10_LV_DEN,LV,tied,29,13
2025,2025_10_LV_DEN,LV,up 1-8,15,5
2025,2025_10_NE_TB,NE,down 1-8,30,14
2025,2025_10_NE_TB,NE,tied,4,0
2025,2025_10_NE_TB,NE,up 1-8,21,10
2025,2025_10_NE_TB,NE,up 9+,3,2
2025,2025_10_NE_TB,TB,down 9+,23,7
2025,2025_10_NE_TB,TB,down 1-8,19,6
2025,2025_10_NE_TB,TB,tied,16,5
2025,2025_10_NE_TB,TB,up 1-8,9,4
2025,2025_10_NO_CAR,CAR,down 9+,6,3
2025,2025_10_NO_CAR,CAR,down 1-8,25,10
2025,2025_10_NO_CAR,CAR,tied,12,6
2025,2025_10_NO_CAR,CAR,up 1-8,7,4
2025,2025_10_NO_CAR,NO,down 1-8,19,11
2025,2025_10_NO_CAR,NO,up 1-8,34,13
2025,2025_10_NO_CAR,NO,up 9+,11,10
2025,2025_10_NYG_CHI,CHI,down 9+,26,9
2025,2025_10_NYG_CHI,CHI,down 1-8,4,3
2025,2025_10_NYG_CHI,CHI,tied,27,11
2025,2025_10_NYG_CHI,CHI,up 1-8,5,3
2025,2025_10_NYG_CHI,NYG,down 1-8,15,4
2025,2025_10_NYG_CHI,NYG,tied,24,7
2025,2025_10_NYG_CHI,NYG,up 1-8,18,12
2025,2025_10_NYG_CHI,NYG,up 9+,13,7
2025,2025_10_PHI_GB,GB,down 9+,11,3
2025,2025_10_PHI_GB,GB,down 1-8,26,9
2025,2025_10_PHI_GB,GB,tied,28,15
2025,2025_10_PHI_GB,PHI,tied,40,23
2025,2025_10_PHI_GB,PHI,up 1-8,20,11
2025,2025_10_PIT_LAC,LAC,down 1-8,22,7
2025,2025_10_PIT_LAC,LAC,tied,3,1
2025,2025_10_PIT_LAC,LAC,up 1-8,11,4
2025,2025_10_PIT_LAC,LAC,up 9+,32,18
2025,2025_10_PIT_LAC,PIT,down 9+,28,7
2025,2025_10_PIT_LAC,PIT,down 1-8,5,2
2025,2025_10_PIT_LAC,PIT,tied,6,2
2025,2025_10_PIT_LAC,PIT,up 1-8,11,5
2025,2025_11_BAL_CLE,BAL,down 9+,6,5
2025,2025_11_BAL_CLE,BAL,down 1-8,30,11
2025,2025_11_BAL_CLE,BAL,tied,22,12
2025,2025_11_BAL_CLE,CLE,down 1-8,16,7
2025,2025_11_BAL_CLE,CLE,tied,13,4
2025,2025_11_BAL_CLE,CLE,up 1-8,25,14
2025,2025_11_CAR_ATL,ATL,down 1-8,9,2
2025,2025_11_CAR_ATL,ATL,tied,19,9
2025,2025_11_CAR_ATL,ATL,up 1-8,28,15
2025,2025_11_CAR_ATL,ATL,up 9+,2,2
2025,2025_11_CAR_ATL,CAR,down 9+,11,3
2025,2025_11_CAR_ATL,CAR,down 1-8,43,12
2025,2025_11_CAR_ATL,CAR,tied,21,9
2025,2025_11_CAR_ATL,CAR,up 1-8,1,0
2025,2025_11_CHI_MIN,CHI,down 1-8,24,17
2025,2025_11_CHI_MIN,CHI,tied,6,2
2025,2025_11_CHI_MIN,CHI,up 1-8,29,15
2025,2025_11_CHI_MIN,CHI,up 9+,14,5
2025,2025_11_CHI_MIN,MIN,down 9+,10,7
2025,2025_11_CHI_MIN,MIN,down 1-8,22,5
2025,2025_11_CHI_MIN,MIN,tied,19,9
2025,2025_11_CHI_MIN,MIN,up 1-8,3,1
2025,2025_11_CIN_PIT,CIN,down 9+,22,7
2025,2025_11_CIN_PIT,CIN,down 1-8,41,15
2025,2025_11_CIN_PIT,PIT,tied,8,5
2025,2025_11_CIN_PIT,PIT,up 1-8,51,22
2025,2025_11_DAL_LV,DAL,down 1-8,12,4
2025,2025_11_DAL_LV,DAL,tied,6,4
2025,2025_11_DAL_LV,DAL,up 1-8,12,4
2025,2025_11_DAL_LV,DAL,up 9+,31,15
2025,2025_11_DAL_LV,LV,down 9+,37,7
2025,2025_11_DAL_LV,LV,down 1-8,7,3
2025,2025_11_DAL_LV,LV,tied,13,1
2025,2025_11_DET_PHI,DET,down 9+,13,1
2025,2025_11_DET_PHI,DET,down 1-8,43,19
2025,2025_11_DET_PHI,DET,tied,3,0
2025,2025_11_DET_PHI,PHI,tied,19,9
2025,2025_11_DET_PHI,PHI,up 1-8,41,23
2025,2025_11_DET_PHI,PHI,up 9+,8,7
2025,2025_11_GB_NYG,GB,down 1-8,35,17
2025,2025_11_GB_NYG,GB,tied,10,2
2025,2025_11_GB_NYG,GB,up 1-8,7,4
2025,2025_11_GB_NYG,NYG,down 1-8,53,30
2025,2025_11_GB_NYG,NYG,tied,9,5
2025,2025_11_GB_NYG,NYG,up 1-8,6,2
2025,2025_11_HOU_TEN,HOU,down 1-8,27,10
2025,2025_11_HOU_TEN,HOU,tied,23,7
2025,2025_11_HOU_TEN,HOU,up 1-8,18,6
2025,2025_11_HOU_TEN,TEN,down 1-8,26,6
2025,2025_11_HOU_TEN,TEN,tied,12,4
2025,2025_11_HOU_TEN,TEN,up 1-8,19,7
2025,2025_11_KC_DEN,DEN,down 1-8,8,3
2025,2025_11_KC_DEN,DEN,tied,46,14
2025,2025_11_KC_DEN,DEN,up 1-8,6,3
2025,2025_11_KC_DEN,KC,down 1-8,39,11
2025,2025_11_KC_DEN,KC,tied,20,3
2025,2025_11_KC_DEN,KC,up 1-8,3,0
2025,2025_11_LAC_JAX,JAX,down 1-8,6,4
2025,2025_11_LAC_JAX,JAX,tied,10,6
2025,2025_11_LAC_JAX,JAX,up 1-8,23,15
2025,2025_11_LAC_JAX,JAX,up 9+,30,22
2025,2025_11_LAC_JAX,LAC,down 9+,17,5
2025,2025_11_LAC_JAX,LAC,down 1-8,17,5
2025,2025_11_LAC_JAX,LAC,tied,11,6
2025,2025_11_NYJ_NE,NE,down 1-8,13,8
2025,2025_11_NYJ_NE,NE,tied,8,4
2025,2025_11_NYJ_NE,NE,up 1-8,29,8
2025,2025_11_NYJ_NE,NE,up 9+,10,5
2025,2025_11_NYJ_NE,NYJ,down 9+,28,9
2025,2025_11_NYJ_NE,NYJ,down 1-8,12,7
2025,2025_11_NYJ_NE,NYJ,tied,17,12
2025,2025_11_SEA_LA,LA,tied,11,6
2025,2025_11_SEA_LA,LA,up 1-8,33,12
2025,2025_11_SEA_LA,LA,up 9+,6,4
2025,2025_11_SEA_LA,SEA,down 9+,32,15
2025,2025_11_SEA_LA,SEA,down 1-8,44,19
2025,2025_11_SEA_LA,SEA,tied,3,1
2025,2025_11_SF_ARI,ARI,down 9+,65,14
2025,2025_11_SF_ARI,ARI,down 1-8,8,1
2025,2025_11_SF_ARI,SF,tied,1,1
2025,2025_11_SF_ARI,SF,up 1-8,13,5
2025,2025_11_SF_ARI,SF,up 9+,36,16
2025,2025_11_TB_BUF,BUF,down 1-8,37,13
2025,2025_11_TB_BUF,BUF,tied,2,0
2025,2025_11_TB_BUF,BUF,up 1-8,12,7
2025,2025_11_TB_BUF,BUF,up 9+,3,3
2025,2025_11_TB_BUF,TB,down 9+,5,0
2025,2025_11_TB_BUF,TB,down 1-8,43,26
2025,2025_11_TB_BUF,TB,tied,10,6
2025,2025_11_TB_BUF,TB,up 1-8,11,6
2025,2025_11_WAS_MIA,MIA,down 1-8,18,9
2025,2025_11_WAS_MIA,MIA,tied,33,21
2025,2025_11_WAS_MIA,MIA,up 1-8,3,1
2025,2025_11_WAS_MIA,WAS,down 1-8,33,16
2025,2025_11_WAS_MIA,WAS,tied,25,14
2025,2025_11_WAS_MIA,WAS,up 1-8,6,3
2025,2025_12_ATL_NO,ATL,tied,6,4
2025,2025_12_ATL_NO,ATL,up 1-8,31,9
2025,2025_12_ATL_NO,ATL,up 9+,17,16
2025,2025_12_ATL_NO,NO,down 9+,58,22
2025,2025_12_ATL_NO,NO,down 1-8,18,4
2025,2025_12_ATL_NO,NO,tied,2,2
2025,2025_12_BUF_HOU,BUF,down 1-8,40,13
2025,2025_12_BUF_HOU,BUF,tied,10,4
2025,2025_12_BUF_HOU,BUF,up 1-8,15,6
2025,2025_12_BUF_HOU,HOU,down 1-8,30,13
2025,2025_12_BUF_HOU,HOU,tied,3,1
2025,2025_12_BUF_HOU,HOU,up 1-8,22,11
2025,2025_12_CAR_SF,CAR,down 9+,20,2
2025,2025_12_CAR_SF,CAR,down 1-8,24,11
2025,2025_12_CAR_SF,SF,tied,15,8
2025,2025_12_CAR_SF,SF,up 1-8,46,22
2025,2025_12_CAR_SF,SF,up 9+,7,6
2025,2025_12_CLE_LV,CLE,tied,5,3
2025,2025_12_CLE_LV,CLE,up 1-8,8,3
2025,2025_12_CLE_LV,CLE,up 9+,34,20
2025,2025_12_CLE_LV,LV,down 9+,62,16
2025,2025_12_CLE_LV,LV,down 1-8,6,2
2025,2025_12_CLE_LV,LV,tied,7,3
2025,2025_12_IND_KC,IND,tied,12,6
2025,2025_12_IND_KC,IND,up 1-8,34,11
2025,2025_12_IND_KC,IND,up 9+,3,1
2025,2025_12_IND_KC,KC,down 9+,28,13
2025,2025_12_IND_KC,KC,down 1-8,51,19
2025,2025_12_IND_KC,KC,tied,13,9
2025,2025_12_JAX_ARI,ARI,down 1-8,50,13
2025,2025_12_JAX_ARI,ARI,tied,8,3
2025,2025_12_JAX_ARI,ARI,up 1-8,18,4
2025,2025_12_JAX_ARI,JAX,down 1-8,21,6
2025,2025_12_JAX_ARI,JAX,tied,17,9
2025,2025_12_JAX_ARI,JAX,up 1-8,22,12
2025,2025_12_MIN_GB,GB,down 1-8,7,4
2025,2025_12_MIN_GB,GB,up 1-8,30,17
2025,2025_12_MIN_GB,GB,up 9+,26,19
2025,2025_12_MIN_GB,MIN,down 9+,15,3
2025,2025_12_MIN_GB,MIN,down 1-8,23,15
2025,2025_12_MIN_GB,MIN,tied,6,2
2025,2025_12_NE_CIN,CIN,down 9+,4,0
2025,2025_12_NE_CIN,CIN,down 1-8,33,12
2025,2025_12_NE_CIN,CIN,tied,10,4
2025,2025_12_NE_CIN,CIN,up 1-8,14,7
2025,2025_12_NE_CIN,NE,down 9+,9,4
2025,2025_12_NE_CIN,NE,down 1-8,5,0
2025,2025_12_NE_CIN,NE,tied,6,4
2025,2025_12_NE_CIN,NE,up 1-8,46,22
2025,2025_12_NYG_DET,DET,down 9+,18,7
2025,2025_12_NYG_DET,DET,down 1-8,44,12
2025,2025_12_NYG_DET,DET,tied,1,1
2025,2025_12_NYG_DET,NYG,down 1-8,12,5
2025,2025_12_NYG_DET,NYG,tied,5,2
2025,2025_12_NYG_DET,NYG,up 1-8,56,28
2025,2025_12_NYG_DET,NYG,up 9+,3,3
2025,2025_12_NYJ_BAL,BAL,down 1-8,19,11
2025,2025_12_NYJ_BAL,BAL,tied,15,8
2025,2025_12_NYJ_BAL,BAL,up 1-8,15,7
2025,2025_12_NYJ_BAL,BAL,up 9+,7,6
2025,2025_12_NYJ_BAL,NYJ,down 9+,20,5
2025,2025_12_NYJ_BAL,NYJ,down 1-8,4,2
2025,2025_12_NYJ_BAL,NYJ,tied,29,19
2025,2025_12_NYJ_BAL,NYJ,up 1-8,4,0
2025,2025_12_PHI_DAL,DAL,down 9+,39,16
2025,2025_12_PHI_DAL,DAL,down 1-8,6,4
2025,2025_12_PHI_DAL,DAL,tied,20,9
2025,2025_12_PHI_DAL,PHI,tied,18,3
2025,2025_12_PHI_DAL,PHI,up 1-8,18,6
2025,2025_12_PHI_DAL,PHI,up 9+,22,9
2025,2025_12_PIT_CHI,CHI,down 1-8,28,8
2025,2025_12_PIT_CHI,CHI,tied,13,7
2025,2025_12_PIT_CHI,CHI,up 1-8,18,9
2025,2025_12_PIT_CHI,PIT,down 9+,17,10
2025,2025_12_PIT_CHI,PIT,down 1-8,32,13
2025,2025_12_PIT_CHI,PIT,tied,9,7
2025,2025_12_PIT_CHI,PIT,up 1-8,11,6
2025,2025_12_SEA_TEN,SEA,down 1-8,7,3
2025,2025_12_SEA_TEN,SEA,tied,3,1
2025,2025_12_SEA_TEN,SEA,up 1-8,7,3
2025,2025_12_SEA_TEN,SEA,up 9+,29,12
2025,2025_12_SEA_TEN,TEN,down 9+,45,11
2025,2025_12_SEA_TEN,TEN,down 1-8,3,2
2025,2025_12_SEA_TEN,TEN,tied,20,9
2025,2025_12_TB_LA,LA,tied,10,1
2025,2025_12_TB_LA,LA,up 9+,45,18
2025,2025_12_TB_LA,TB,down 9+,53,21
2025,2025_12_TB_LA,TB,down 1-8,5,2
2025,2025_12_TB_LA,TB,tied,9,6
2025,2025_13_ARI_TB,ARI,down 9+,21,6
2025,2025_13_ARI_TB,ARI,down 1-8,25,7
2025,2025_13_ARI_TB,ARI,tied,14,6
2025,2025_13_ARI_TB,TB,tied,21,9
2025,2025_13_ARI_TB,TB,up 1-8,33,15
2025,2025_13_ATL_NYJ,ATL,down 1-8,21,10
2025,2025_13_ATL_NYJ,ATL,tied,46,22
2025,2025_13_ATL_NYJ,NYJ,down 1-8,20,12
2025,2025_13_ATL_NYJ,NYJ,tied,36,12
2025,2025_13_ATL_NYJ,NYJ,up 1-8,6,3
2025,2025_13_BUF_PIT,BUF,down 1-8,15,11
2025,2025_13_BUF_PIT,BUF,tied,23,15
2025,2025_13_BUF_PIT,BUF,up 1-8,8,6
2025,2025_13_BUF_PIT,BUF,up 9+,28,19
2025,2025_13_BUF_PIT,PIT,down 9+,16,7
2025,2025_13_BUF_PIT,PIT,down 1-8,4,2
2025,2025_13_BUF_PIT,PIT,tied,20,8
2025,2025_13_BUF_PIT,PIT,up 1-8,3,1
2025,2025_13_CHI_PHI,CHI,tied,22,13
2025,2025_13_CHI_PHI,CHI,up 1-8,55,27
2025,2025_13_CHI_PHI,CHI,up 9+,7,6
2025,2025_13_CHI_PHI,PHI,down 9+,16,1
2025,2025_13_CHI_PHI,PHI,down 1-8,29,14
2025,2025_13_CHI_PHI,PHI,tied,5,2
2025,2025_13_CIN_BAL,BAL,down 9+,27,10
2025,2025_13_CIN_BAL,BAL,down 1-8,16,7
2025,2025_13_CIN_BAL,BAL,up 1-8,13,4
2025,2025_13_CIN_BAL,CIN,down 1-8,27,8
2025,2025_13_CIN_BAL,CIN,tied,9,3
2025,2025_13_CIN_BAL,CIN,up 1-8,27,9
2025,2025_13_CIN_BAL,CIN,up 9+,17,13
2025,2025_13_DEN_WAS,DEN,down 1-8,21,6
2025,2025_13_DEN_WAS,DEN,tied,15,4
2025,2025_13_DEN_WAS,DEN,up 1-8,33,13
2025,2025_13_DEN_WAS,WAS,down 1-8,85,32
2025,2025_13_GB_DET,DET,down 9+,45,20
2025,2025_13_GB_DET,DET,down 1-8,15,10
2025,2025_13_GB_DET,GB,tied,11,6
2025,2025_13_GB_DET,GB,up 1-8,43,19
2025,2025_13_GB_DET,GB,up 9+,3,2
2025,2025_13_HOU_IND,HOU,down 1-8,8,4
2025,2025_13_HOU_IND,HOU,tied,24,11
2025,2025_13_HOU_IND,HOU,up 1-8,39,19
2025,2025_13_HOU_IND,IND,down 1-8,48,23
2025,2025_13_HOU_IND,IND,tied,3,0
2025,2025_13_JAX_TEN,JAX,down 1-8,7,3
2025,2025_13_JAX_TEN,JAX,tied,5,3
2025,2025_13_JAX_TEN,JAX,up 1-8,3,1
2025,2025_13_JAX_TEN,JAX,up 9+,40,18
2025,2025_13_JAX_TEN,TEN,down 9+,45,9
2025,2025_13_JAX_TEN,TEN,tied,10,5
2025,2025_13_KC_DAL,DAL,down 1-8,37,11
2025,2025_13_KC_DAL,DAL,tied,3,1
2025,2025_13_KC_DAL,DAL,up 1-8,23,11
2025,2025_13_KC_DAL,KC,down 9+,7,1
2025,2025_13_KC_DAL,KC,down 1-8,32,12
2025,2025_13_KC_DAL,KC,tied,14,9
2025,2025_13_KC_DAL,KC,up 1-8,7,1
2025,2025_13_LA_CAR,CAR,down 1-8,30,19
2025,2025_13_LA_CAR,CAR,tied,14,8
2025,2025_13_LA_CAR,CAR,up 1-8,15,10
2025,2025_13_LA_CAR,LA,down 1-8,33,15
2025,2025_13_LA_CAR,LA,tied,17,5
2025,2025_13_LV_LAC,LAC,tied,20,10
2025,2025_13_LV_LAC,LAC,up 1-8,29,19
2025,2025_13_LV_LAC,LAC,up 9+,16,12
2025,2025_13_LV_LAC,LV,down 9+,21,5
2025,2025_13_LV_LAC,LV,down 1-8,21,11
2025,2025_13_LV_LAC,LV,tied,3,1
2025,2025_13_MIN_SEA,MIN,down 9+,29,10
2025,2025_13_MIN_SEA,MIN,down 1-8,8,1
2025,2025_13_MIN_SEA,MIN,tied,12,4
2025,2025_13_MIN_SEA,SEA,tied,26,12
2025,2025_13_MIN_SEA,SEA,up 1-8,1,0
2025,2025_13_MIN_SEA,SEA,up 9+,35,20
2025,2025_13_NO_MIA,MIA,tied,6,3
2025,2025_13_NO_MIA,MIA,up 1-8,37,18
2025,2025_13_NO_MIA,MIA,up 9+,13,9
2025,2025_13_NO_MIA,NO,down 9+,38,20
2025,2025_13_NO_MIA,NO,down 1-8,33,8
2025,2025_13_NYG_NE,NE,tied,11,4
2025,2025_13_NYG_NE,NE,up 9+,50,23
2025,2025_13_NYG_NE,NYG,down 9+,49,26
2025,2025_13_NYG_NE,NYG,down 1-8,5,1
2025,2025_13_SF_CLE,CLE,down 9+,19,5
2025,2025_13_SF_CLE,CLE,down 1-8,37,25
2025,2025_13_SF_CLE,CLE,tied,5,2
2025,2025_13_SF_CLE,SF,down 1-8,5,0
2025,2025_13_SF_CLE,SF,tied,10,3
2025,2025_13_SF_CLE,SF,up 1-8,28,17
2025,2025_13_SF_CLE,SF,up 9+,21,12
2025,2025_14_CHI_GB,CHI,down 9+,20,6
2025,2025_14_CHI_GB,CHI,down 1-8,38,23
2025,2025_14_CHI_GB,CHI,tied,11,4
2025,2025_14_CHI_GB,GB,tied,37,20
2025,2025_14_CHI_GB,GB,up 1-8,11,4
2025,2025_14_CHI_GB,GB,up 9+,3,1
2025,2025_14_CIN_BUF,BUF,down 9+,30,12
2025,2025_14_CIN_BUF,BUF,down 1-8,20,10
2025,2025_14_CIN_BUF,BUF,up 1-8,8,4
2025,2025_14_CIN_BUF,CIN,down 9+,4,0
2025,2025_14_CIN_BUF,CIN,down 1-8,2,0
2025,2025_14_CIN_BUF,CIN,tied,14,7
2025,2025_14_CIN_BUF,CIN,up 1-8,33,12
2025,2025_14_CIN_BUF,CIN,up 9+,4,0
2025,2025_14_DAL_DET,DAL,down 9+,47,13
2025,2025_14_DAL_DET,DAL,down 1-8,27,10
2025,2025_14_DAL_DET,DAL,tied,3,1
2025,2025_14_DAL_DET,DET,tied,16,5
2025,2025_14_DAL_DET,DET,up 1-8,29,12
2025,2025_14_DAL_DET,DET,up 9+,10,3
2025,2025_14_DEN_LV,DEN,tied,23,9
2025,2025_14_DEN_LV,DEN,up 1-8,25,8
2025,2025_14_DEN_LV,DEN,up 9+,24,14
2025,2025_14_DEN_LV,LV,down 9+,22,3
2025,2025_14_DEN_LV,LV,down 1-8,21,7
2025,2025_14_DEN_LV,LV,tied,4,2
2025,2025_14_HOU_KC,HOU,tied,26,15
2025,2025_14_HOU_KC,HOU,up 1-8,25,13
2025,2025_14_HOU_KC,HOU,up 9+,14,3
2025,2025_14_HOU_KC,KC,down 9+,23,11
2025,2025_14_HOU_KC,KC,down 1-8,26,13
2025,2025_14_HOU_KC,KC,tied,14,5
2025,2025_14_IND_JAX,IND,down 9+,46,15
2025,2025_14_IND_JAX,IND,down 1-8,16,10
2025,2025_14_IND_JAX,IND,tied,1,0
2025,2025_14_IND_JAX,JAX,tied,13,4
2025,2025_14_IND_JAX,JAX,up 1-8,4,2
2025,2025_14_IND_JAX,JAX,up 9+,43,23
2025,2025_14_LA_ARI,ARI,down 9+,36,7
2025,2025_14_LA_ARI,ARI,down 1-8,15,4
2025,2025_14_LA_ARI,ARI,tied,5,2
2025,2025_14_LA_ARI,ARI,up 1-8,5,1
2025,2025_14_LA_ARI,LA,down 1-8,15,9
2025,2025_14_LA_ARI,LA,tied,10,4
2025,2025_14_LA_ARI,LA,up 1-8,7,1
2025,2025_14_LA_ARI,LA,up 9+,32,19
2025,2025_14_MIA_NYJ,MIA,tied,4,3
2025,2025_14_MIA_NYJ,MIA,up 1-8,5,2
2025,2025_14_MIA_NYJ,MIA,up 9+,52,34
2025,2025_14_MIA_NYJ,NYJ,down 9+,54,16
2025,2025_14_MIA_NYJ,NYJ,down 1-8,3,1
2025,2025_14_NO_TB,NO,down 1-8,20,16
2025,2025_14_NO_TB,NO,tied,24,9
2025,2025_14_NO_TB,NO,up 1-8,9,5
2025,2025_14_NO_TB,TB,down 1-8,26,13
2025,2025_14_NO_TB,TB,tied,24,16
2025,2025_14_NO_TB,TB,up 1-8,19,10
2025,2025_14_PHI_LAC,LAC,down 1-8,21,10
2025,2025_14_PHI_LAC,LAC,tied,14,9
2025,2025_14_PHI_LAC,LAC,up 1-8,36,19
2025,2025_14_PHI_LAC,PHI,down 1-8,47,19
2025,2025_14_PHI_LAC,PHI,tied,16,5
2025,2025_14_PHI_LAC,PHI,up 1-8,2,0
2025,2025_14_PIT_BAL,BAL,down 9+,28,19
2025,2025_14_PIT_BAL,BAL,down 1-8,39,16
2025,2025_14_PIT_BAL,BAL,tied,8,5
2025,2025_14_PIT_BAL,PIT,down 1-8,8,4
2025,2025_14_PIT_BAL,PIT,up 1-8,42,12
2025,2025_14_SEA_ATL,ATL,down 9+,24,9
2025,2025_14_SEA_ATL,ATL,down 1-8,6,4
2025,2025_14_SEA_ATL,ATL,tied,32,18
2025,2025_14_SEA_ATL,SEA,down 1-8,17,7
2025,2025_14_SEA_ATL,SEA,tied,9,2
2025,2025_14_SEA_ATL,SEA,up 1-8,8,3
2025,2025_14_SEA_ATL,SEA,up 9+,24,14
2025,2025_14_TEN_CLE,CLE,down 9+,15,3
2025,2025_14_TEN_CLE,CLE,down 1-8,33,11
2025,2025_14_TEN_CLE,CLE,up 1-8,18,7
2025,2025_14_TEN_CLE,TEN,down 1-8,18,11
2025,2025_14_TEN_CLE,TEN,tied,8,4
2025,2025_14_TEN_CLE,TEN,up 1-8,35,17
2025,2025_14_TEN_CLE,TEN,up 9+,3,3
2025,2025_14_WAS_MIN,MIN,tied,7,3
2025,2025_14_WAS_MIN,MIN,up 1-8,19,11
2025,2025_14_WAS_MIN,MIN,up 9+,31,16
2025,2025_14_WAS_MIN,WAS,down 9+,34,17
2025,2025_14_WAS_MIN,WAS,down 1-8,15,6
2025,2025_15_ARI_HOU,ARI,down 9+,64,21
2025,2025_15_ARI_HOU,HOU,tied,2,1
2025,2025_15_ARI_HOU,HOU,up 1-8,4,3
2025,2025_15_ARI_HOU,HOU,up 9+,54,27
2025,2025_15_ATL_TB,ATL,down 9+,8,2
2025,2025_15_ATL_TB,ATL,down 1-8,41,9
2025,2025_15_ATL_TB,ATL,tied,14,8
2025,2025_15_ATL_TB,ATL,up 1-8,4,2
2025,2025_15_ATL_TB,TB,down 1-8,13,3
2025,2025_15_ATL_TB,TB,tied,28,11
2025,2025_15_ATL_TB,TB,up 1-8,20,8
2025,2025_15_ATL_TB,TB,up 9+,1,0
2025,2025_15_BAL_CIN,BAL,tied,18,11
2025,2025_15_BAL_CIN,BAL,up 1-8,5,1
2025,2025_15_BAL_CIN,BAL,up 9+,14,9
2025,2025_15_BAL_CIN,CIN,down 9+,43,15
2025,2025_15_BAL_CIN,CIN,down 1-8,7,3
2025,2025_15_BAL_CIN,CIN,tied,21,11
2025,2025_15_BUF_NE,BUF,down 9+,32,19
2025,2025_15_BUF_NE,BUF,down 1-8,26,9
2025,2025_15_BUF_NE,BUF,up 1-8,6,6
2025,2025_15_BUF_NE,NE,down 1-8,8,2
2025,2025_15_BUF_NE,NE,tied,8,6
2025,2025_15_BUF_NE,NE,up 1-8,18,7
2025,2025_15_BUF_NE,NE,up 9+,17,10
2025,2025_15_CAR_NO,CAR,down 1-8,1,0
2025,2025_15_CAR_NO,CAR,tied,27,14
2025,2025_15_CAR_NO,CAR,up 1-8,28,17
2025,2025_15_CAR_NO,NO,down 9+,13,8
2025,2025_15_CAR_NO,NO,down 1-8,39,14
2025,2025_15_CAR_NO,NO,tied,9,2
2025,2025_15_CLE_CHI,CHI,tied,9,5
2025,2025_15_CLE_CHI,CHI,up 1-8,7,4
2025,2025_15_CLE_CHI,CHI,up 9+,47,23
2025,2025_15_CLE_CHI,CLE,down 9+,50,12
2025,2025_15_CLE_CHI,CLE,down 1-8,3,1
2025,2025_15_CLE_CHI,CLE,tied,3,3
2025,2025_15_DET_LA,DET,down 9+,23,6
2025,2025_15_DET_LA,DET,down 1-8,8,2
2025,2025_15_DET_LA,DET,tied,19,9
2025,2025_15_DET_LA,DET,up 1-8,12,3
2025,2025_15_DET_LA,LA,down 9+,4,0
2025,2025_15_DET_LA,LA,down 1-8,43,15
2025,2025_15_DET_LA,LA,tied,6,3
2025,2025_15_DET_LA,LA,up 1-8,13,9
2025,2025_15_DET_LA,LA,up 9+,3,2
2025,2025_15_GB_DEN,DEN,down 9+,10,4
2025,2025_15_GB_DEN,DEN,down 1-8,30,13
2025,2025_15_GB_DEN,DEN,tied,6,4
2025,2025_15_GB_DEN,DEN,up 1-8,18,9
2025,2025_15_GB_DEN,GB,down 1-8,37,9
2025,2025_15_GB_DEN,GB,tied,7,4
2025,2025_15_GB_DEN,GB,up 1-8,18,7
2025,2025_15_GB_DEN,GB,up 9+,1,0
2025,2025_15_IND_SEA,IND,down 1-8,7,3
2025,2025_15_IND_SEA,IND,tied,26,14
2025,2025_15_IND_SEA,IND,up 1-8,25,13
2025,2025_15_IND_SEA,SEA,down 9+,7,1
2025,2025_15_IND_SEA,SEA,down 1-8,43,18
2025,2025_15_IND_SEA,SEA,tied,6,2
2025,2025_15_LAC_KC,KC,down 1-8,21,4
2025,2025_15_LAC_KC,KC,tied,17,9
2025,2025_15_LAC_KC,KC,up 1-8,21,8
2025,2025_15_LAC_KC,LAC,down 9+,5,0
2025,2025_15_LAC_KC,LAC,down 1-8,35,16
2025,2025_15_LAC_KC,LAC,tied,9,6
2025,2025_15_LAC_KC,LAC,up 1-8,12,6
2025,2025_15_LV_PHI,LV,down 9+,29,10
2025,2025_15_LV_PHI,LV,down 1-8,13,3
2025,2025_15_LV_PHI,PHI,tied,13,9
2025,2025_15_LV_PHI,PHI,up 1-8,6,3
2025,2025_15_LV_PHI,PHI,up 9+,47,35
2025,2025_15_MIA_PIT,MIA,down 9+,30,4
2025,2025_15_MIA_PIT,MIA,down 1-8,1,1
2025,2025_15_MIA_PIT,MIA,tied,19,11
2025,2025_15_MIA_PIT,PIT,down 1-8,12,7
2025,2025_15_MIA_PIT,PIT,tied,19,8
2025,2025_15_MIA_PIT,PIT,up 1-8,6,5
2025,2025_15_MIA_PIT,PIT,up 9+,25,12
2025,2025_15_MIN_DAL,DAL,down 9+,4,0
2025,2025_15_MIN_DAL,DAL,down 1-8,24,8
2025,2025_15_MIN_DAL,DAL,tied,30,16
